Desk ID,Seat ID,Start Time,End Time,Duration (Minutes),Peak Time Occupancy
1,1,09/12/2023 16:51,09/12/2023 19:43,172,true
4,1,09/12/2023 03:42,09/12/2023 07:01,199,false
1,2,04/12/2023 02:00,04/12/2023 05:12,192,false
2,1,09/12/2023 19:57,09/12/2023 22:43,166,true
3,3,08/12/2023 11:33,08/12/2023 15:28,235,false
1,4,11/12/2023 15:55,11/12/2023 17:31,96,true
2,4,11/12/2023 22:41,12/12/2023 01:47,186,false
1,3,30/11/2023 15:38,30/11/2023 19:36,238,true
1,2,01/12/2023 06:48,01/12/2023 10:44,236,false
2,1,02/12/2023 00:36,02/12/2023 03:43,187,true
1,1,01/12/2023 21:50,02/12/2023 01:11,201,true
4,1,04/12/2023 12:30,04/12/2023 16:27,237,true
3,1,30/11/2023 22:44,01/12/2023 02:27,223,false
6,1,03/12/2023 11:40,03/12/2023 15:15,215,false
2,3,06/12/2023 02:55,06/12/2023 03:24,29,true
1,1,06/12/2023 14:57,06/12/2023 16:40,103,true
6,4,11/12/2023 11:03,11/12/2023 12:19,76,true
7,3,12/12/2023 14:02,12/12/2023 16:35,153,true
1,4,09/12/2023 09:44,09/12/2023 11:38,114,true
3,2,12/12/2023 13:38,12/12/2023 16:53,195,false
4,3,07/12/2023 19:10,07/12/2023 22:21,191,true
6,2,04/12/2023 12:29,04/12/2023 15:20,171,false
6,2,04/12/2023 12:58,04/12/2023 15:01,123,true
1,3,05/12/2023 18:37,05/12/2023 22:36,239,true
4,2,29/11/2023 17:30,29/11/2023 18:31,61,false
1,2,05/12/2023 22:41,06/12/2023 02:39,238,true
2,1,07/12/2023 10:09,07/12/2023 13:28,199,true
2,2,01/12/2023 18:29,01/12/2023 21:01,152,true
1,1,06/12/2023 10:01,06/12/2023 10:38,37,true
4,1,08/12/2023 21:57,09/12/2023 01:23,206,true
1,2,04/12/2023 00:32,04/12/2023 03:24,172,true
2,1,11/12/2023 03:54,11/12/2023 07:51,237,false
2,3,03/12/2023 22:41,04/12/2023 00:59,138,false
3,1,11/12/2023 06:48,11/12/2023 09:04,136,false
6,1,04/12/2023 22:23,04/12/2023 23:59,96,true
1,2,06/12/2023 04:26,06/12/2023 06:29,123,true
2,1,02/12/2023 20:55,02/12/2023 22:24,89,false
1,1,01/12/2023 16:09,01/12/2023 18:57,168,false
4,1,30/11/2023 18:08,30/11/2023 20:57,169,false
5,2,05/12/2023 19:13,05/12/2023 21:35,142,true
2,4,01/12/2023 00:43,01/12/2023 03:17,154,false
1,3,11/12/2023 14:59,11/12/2023 16:13,74,false
1,2,01/12/2023 14:26,01/12/2023 16:59,153,true
2,1,07/12/2023 13:16,07/12/2023 14:11,55,false
2,3,12/12/2023 08:23,12/12/2023 09:26,63,false
1,3,02/12/2023 19:47,02/12/2023 23:04,197,false
4,2,01/12/2023 21:09,02/12/2023 00:50,221,false
1,1,30/11/2023 02:46,30/11/2023 04:40,114,true
4,1,02/12/2023 17:39,02/12/2023 21:12,213,true
1,2,01/12/2023 18:05,01/12/2023 18:48,43,false
2,1,06/12/2023 10:56,06/12/2023 12:48,112,true
1,4,03/12/2023 10:49,03/12/2023 13:40,171,false
3,1,11/12/2023 16:34,11/12/2023 18:26,112,false
6,1,12/12/2023 23:14,13/12/2023 02:24,190,false
6,2,13/12/2023 08:53,13/12/2023 10:20,87,false
1,2,05/12/2023 00:48,05/12/2023 02:01,73,true
2,1,04/12/2023 00:58,04/12/2023 03:31,153,true
3,4,04/12/2023 03:26,04/12/2023 04:14,48,true
1,1,04/12/2023 20:50,04/12/2023 22:25,95,true
4,1,10/12/2023 01:54,10/12/2023 05:02,188,true
2,3,08/12/2023 04:14,08/12/2023 05:03,49,true
1,2,09/12/2023 00:40,09/12/2023 01:00,20,true
2,1,11/12/2023 05:58,11/12/2023 06:31,33,true
1,1,30/11/2023 07:37,30/11/2023 08:43,66,false
4,1,05/12/2023 03:25,05/12/2023 03:52,27,false
3,3,06/12/2023 05:42,06/12/2023 08:39,177,true
3,2,08/12/2023 05:18,08/12/2023 08:00,162,false
4,3,05/12/2023 06:25,05/12/2023 09:56,211,true
6,2,10/12/2023 07:12,10/12/2023 08:03,51,false
3,1,05/12/2023 19:30,05/12/2023 21:06,96,false
6,1,03/12/2023 12:19,03/12/2023 13:01,42,false
2,4,30/11/2023 14:06,30/11/2023 16:46,160,true
1,3,30/11/2023 23:10,01/12/2023 00:30,80,true
1,3,30/11/2023 09:53,30/11/2023 13:06,193,true
4,2,01/12/2023 09:24,01/12/2023 13:12,228,true
1,2,02/12/2023 20:42,02/12/2023 23:18,156,true
2,1,10/12/2023 04:15,10/12/2023 05:11,56,true
4,4,03/12/2023 18:31,03/12/2023 19:26,55,true
1,6,30/11/2023 20:19,30/11/2023 22:57,158,true
2,3,08/12/2023 02:41,08/12/2023 03:42,61,false
1,2,13/12/2023 10:53,13/12/2023 14:25,212,true
2,1,30/11/2023 20:18,30/11/2023 20:38,20,true
1,1,09/12/2023 06:06,09/12/2023 08:05,119,false
4,1,11/12/2023 04:40,11/12/2023 06:40,120,true
5,3,09/12/2023 23:03,09/12/2023 23:30,27,true
5,1,02/12/2023 22:47,03/12/2023 02:38,231,false
6,2,07/12/2023 23:36,08/12/2023 01:20,104,true
1,2,07/12/2023 14:30,07/12/2023 16:02,92,true
2,1,05/12/2023 17:22,05/12/2023 17:57,35,true
6,1,10/12/2023 12:03,10/12/2023 14:07,124,false
2,2,02/12/2023 11:57,02/12/2023 14:11,134,false
3,1,02/12/2023 20:20,02/12/2023 21:50,90,false
6,1,10/12/2023 08:03,10/12/2023 10:44,161,false
2,3,02/12/2023 05:02,02/12/2023 06:19,77,false
1,2,11/12/2023 19:03,11/12/2023 20:22,79,true
1,1,02/12/2023 09:37,02/12/2023 12:23,166,false
4,1,02/12/2023 18:39,02/12/2023 22:16,217,true
1,4,07/12/2023 09:16,07/12/2023 12:41,205,true
1,2,02/12/2023 05:47,02/12/2023 08:57,190,false
2,1,05/12/2023 02:51,05/12/2023 03:50,59,false
7,3,08/12/2023 21:05,08/12/2023 21:57,52,false
1,4,10/12/2023 22:47,11/12/2023 00:01,74,false
1,1,13/12/2023 04:23,13/12/2023 06:31,128,true
1,3,13/12/2023 12:40,13/12/2023 15:42,182,true
4,2,02/12/2023 09:56,02/12/2023 13:13,197,false
2,4,06/12/2023 15:52,06/12/2023 16:14,22,false
1,3,06/12/2023 06:17,06/12/2023 08:53,156,true
1,2,01/12/2023 17:02,01/12/2023 19:42,160,false
2,1,08/12/2023 03:51,08/12/2023 07:37,226,false
1,1,12/12/2023 05:51,12/12/2023 06:34,43,true
4,1,08/12/2023 20:40,08/12/2023 21:10,30,true
1,2,12/12/2023 11:26,12/12/2023 14:17,171,false
1,2,11/12/2023 00:56,11/12/2023 03:14,138,true
2,3,05/12/2023 16:50,05/12/2023 19:42,172,true
1,3,01/12/2023 13:03,01/12/2023 14:33,90,true
3,1,11/12/2023 19:39,11/12/2023 21:55,136,false
6,1,13/12/2023 00:44,13/12/2023 04:12,208,true
1,3,04/12/2023 09:28,04/12/2023 10:49,81,false
1,2,01/12/2023 09:20,01/12/2023 10:55,95,false
2,1,03/12/2023 18:07,03/12/2023 20:44,157,false
1,4,09/12/2023 15:56,09/12/2023 16:12,16,true
1,4,06/12/2023 15:18,06/12/2023 18:56,218,false
1,5,12/12/2023 18:16,12/12/2023 19:34,78,false
1,5,12/12/2023 15:51,12/12/2023 18:31,160,false
1,1,13/12/2023 05:30,13/12/2023 08:32,182,false
4,1,29/11/2023 16:51,29/11/2023 17:44,53,true
1,2,01/12/2023 03:58,01/12/2023 07:13,195,true
2,1,07/12/2023 13:34,07/12/2023 15:33,119,true
1,6,07/12/2023 17:33,07/12/2023 18:32,59,true
1,6,08/12/2023 15:40,08/12/2023 18:18,158,true
6,2,08/12/2023 10:40,08/12/2023 11:55,75,false
2,3,12/12/2023 03:18,12/12/2023 05:19,121,false
1,5,04/12/2023 11:40,04/12/2023 13:00,80,false
3,2,11/12/2023 12:53,11/12/2023 15:16,143,false
4,3,07/12/2023 08:54,07/12/2023 10:59,125,true
6,2,04/12/2023 19:19,04/12/2023 20:58,99,true
1,3,02/12/2023 05:27,02/12/2023 07:27,120,false
4,2,29/11/2023 22:07,29/11/2023 22:39,32,true
1,2,08/12/2023 03:24,08/12/2023 05:53,149,true
2,1,02/12/2023 20:32,02/12/2023 23:36,184,false
1,1,30/11/2023 11:04,30/11/2023 13:47,163,false
4,1,10/12/2023 10:41,10/12/2023 13:09,148,true
3,1,01/12/2023 03:37,01/12/2023 06:38,181,false
6,1,11/12/2023 08:34,11/12/2023 10:24,110,false
7,4,03/12/2023 04:14,03/12/2023 05:59,105,true
3,4,03/12/2023 06:58,03/12/2023 09:45,167,true
3,3,12/12/2023 19:20,12/12/2023 22:06,166,false
2,4,11/12/2023 05:27,11/12/2023 06:59,92,true
1,3,12/12/2023 15:14,12/12/2023 15:45,31,false
1,2,09/12/2023 16:45,09/12/2023 18:43,118,false
2,1,05/12/2023 20:25,05/12/2023 23:27,182,false
1,4,08/12/2023 11:30,08/12/2023 14:08,158,true
2,3,09/12/2023 08:41,09/12/2023 10:12,91,true
1,1,04/12/2023 01:29,04/12/2023 05:08,219,false
4,1,10/12/2023 04:46,10/12/2023 06:02,76,true
1,2,30/11/2023 06:27,30/11/2023 08:58,151,true
2,1,02/12/2023 12:28,02/12/2023 15:53,205,true
3,1,08/12/2023 23:06,09/12/2023 00:32,86,true
6,1,03/12/2023 10:53,03/12/2023 11:28,35,false
1,2,07/12/2023 17:40,07/12/2023 19:14,94,false
2,1,04/12/2023 21:09,04/12/2023 21:32,23,false
1,1,12/12/2023 18:03,12/12/2023 20:52,169,false
4,1,09/12/2023 22:10,09/12/2023 22:48,38,false
2,3,06/12/2023 06:25,06/12/2023 10:06,221,true
1,3,03/12/2023 04:10,03/12/2023 06:28,138,true
4,2,06/12/2023 12:29,06/12/2023 16:05,216,false
2,2,11/12/2023 13:28,11/12/2023 14:30,62,false
6,2,11/12/2023 18:47,11/12/2023 22:35,228,true
1,2,07/12/2023 16:28,07/12/2023 19:17,169,false
2,1,08/12/2023 22:07,08/12/2023 23:40,93,true
4,4,07/12/2023 19:52,07/12/2023 20:12,20,true
1,6,04/12/2023 16:20,04/12/2023 19:06,166,false
1,1,04/12/2023 17:29,04/12/2023 19:32,123,true
4,1,03/12/2023 00:03,03/12/2023 03:40,217,true
2,4,01/12/2023 13:00,01/12/2023 15:45,165,true
1,3,08/12/2023 04:11,08/12/2023 07:20,189,true
1,2,10/12/2023 09:55,10/12/2023 13:11,196,true
2,1,05/12/2023 13:36,05/12/2023 16:55,199,true
3,1,08/12/2023 00:57,08/12/2023 03:18,141,false
6,1,02/12/2023 10:45,02/12/2023 12:21,96,false
2,3,06/12/2023 20:51,06/12/2023 22:03,72,false
1,2,11/12/2023 16:13,11/12/2023 19:56,223,false
2,1,03/12/2023 15:34,03/12/2023 18:50,196,true
1,1,11/12/2023 07:14,11/12/2023 09:17,123,false
4,1,30/11/2023 22:04,30/11/2023 22:57,53,false
7,3,10/12/2023 05:58,10/12/2023 07:20,82,true
1,4,08/12/2023 15:47,08/12/2023 18:45,178,false
3,2,03/12/2023 23:45,04/12/2023 02:02,137,false
4,3,06/12/2023 07:35,06/12/2023 10:31,176,true
6,2,11/12/2023 08:48,11/12/2023 10:00,72,true
1,4,13/12/2023 09:49,13/12/2023 12:37,168,false
1,3,02/12/2023 21:47,02/12/2023 22:53,66,false
4,2,06/12/2023 11:10,06/12/2023 14:46,216,false
1,2,05/12/2023 09:12,05/12/2023 11:54,162,false
2,1,12/12/2023 22:25,13/12/2023 00:09,104,false
5,2,08/12/2023 08:14,08/12/2023 08:31,17,true
5,1,12/12/2023 01:16,12/12/2023 03:48,152,false
2,3,10/12/2023 17:12,10/12/2023 17:53,41,false
1,1,11/12/2023 22:53,12/12/2023 00:57,124,true
4,1,07/12/2023 05:30,07/12/2023 06:23,53,false
3,1,12/12/2023 11:53,12/12/2023 15:46,233,true
6,1,07/12/2023 16:02,07/12/2023 18:53,171,true
1,2,04/12/2023 08:22,04/12/2023 11:46,204,false
2,1,08/12/2023 18:49,08/12/2023 22:08,199,true
6,2,01/12/2023 00:35,01/12/2023 00:58,23,true
3,3,02/12/2023 08:30,02/12/2023 09:36,66,true
2,4,01/12/2023 13:14,01/12/2023 16:17,183,true
1,3,06/12/2023 16:42,06/12/2023 17:14,32,true
1,2,01/12/2023 04:38,01/12/2023 06:36,118,false
2,1,10/12/2023 04:56,10/12/2023 05:13,17,false
1,1,12/12/2023 11:16,12/12/2023 13:54,158,false
4,1,04/12/2023 12:24,04/12/2023 14:32,128,false
2,3,12/12/2023 12:24,12/12/2023 16:12,228,false
6,4,05/12/2023 00:22,05/12/2023 02:11,109,true
1,2,01/12/2023 22:13,02/12/2023 01:44,211,true
2,1,12/12/2023 07:00,12/12/2023 09:52,172,false
3,4,29/11/2023 17:00,29/11/2023 19:58,178,false
3,1,08/12/2023 02:06,08/12/2023 04:28,142,true
6,1,11/12/2023 10:51,11/12/2023 14:34,223,false
1,3,12/12/2023 11:55,12/12/2023 14:16,141,false
4,2,02/12/2023 14:55,02/12/2023 16:47,112,false
1,1,11/12/2023 07:14,11/12/2023 10:09,175,false
4,1,08/12/2023 10:52,08/12/2023 14:48,236,true
1,2,02/12/2023 00:33,02/12/2023 04:24,231,true
2,1,02/12/2023 18:57,02/12/2023 21:23,146,false
2,3,09/12/2023 04:04,09/12/2023 07:54,230,false
1,2,06/12/2023 11:49,06/12/2023 14:08,139,false
2,1,02/12/2023 18:39,02/12/2023 19:35,56,true
2,2,06/12/2023 20:37,06/12/2023 22:53,136,false
1,1,30/11/2023 18:16,30/11/2023 19:48,92,true
4,1,10/12/2023 11:46,10/12/2023 15:14,208,false
1,4,12/12/2023 15:46,12/12/2023 19:05,199,true
3,1,11/12/2023 03:00,11/12/2023 05:56,176,false
6,1,09/12/2023 21:52,09/12/2023 22:22,30,false
6,2,07/12/2023 11:25,07/12/2023 12:24,59,true
2,4,06/12/2023 21:18,06/12/2023 23:13,115,true
1,3,11/12/2023 10:10,11/12/2023 13:54,224,false
1,2,07/12/2023 12:21,07/12/2023 12:49,28,false
2,1,11/12/2023 07:53,11/12/2023 11:40,227,true
2,3,09/12/2023 01:32,09/12/2023 03:30,118,false
3,2,02/12/2023 14:55,02/12/2023 17:42,167,false
4,3,03/12/2023 10:24,03/12/2023 11:05,41,true
6,2,11/12/2023 09:41,11/12/2023 10:59,78,true
1,1,11/12/2023 08:38,11/12/2023 11:22,164,true
4,1,29/11/2023 21:53,29/11/2023 22:45,52,true
1,3,02/12/2023 12:33,02/12/2023 16:11,218,false
4,2,30/11/2023 23:01,01/12/2023 01:07,126,true
1,2,03/12/2023 19:19,03/12/2023 20:15,56,true
2,1,10/12/2023 05:39,10/12/2023 06:49,70,true
1,2,13/12/2023 09:02,13/12/2023 12:15,193,false
2,1,11/12/2023 12:21,11/12/2023 13:02,41,true
1,1,06/12/2023 19:41,06/12/2023 21:09,88,true
4,1,06/12/2023 01:35,06/12/2023 04:41,186,true
3,1,09/12/2023 09:21,09/12/2023 13:15,234,true
6,1,12/12/2023 02:13,12/12/2023 05:45,212,true
2,3,11/12/2023 22:56,12/12/2023 02:06,190,false
1,2,07/12/2023 05:07,07/12/2023 06:00,53,true
1,2,10/12/2023 05:02,10/12/2023 07:27,145,false
2,1,03/12/2023 09:19,03/12/2023 11:55,156,true
4,4,08/12/2023 00:12,08/12/2023 01:15,63,false
1,6,03/12/2023 00:41,03/12/2023 01:06,25,true
3,3,07/12/2023 19:10,07/12/2023 19:31,21,true
1,1,11/12/2023 16:44,11/12/2023 18:11,87,true
4,1,02/12/2023 20:24,02/12/2023 22:48,144,false
2,4,02/12/2023 15:13,02/12/2023 18:24,191,true
1,3,03/12/2023 00:05,03/12/2023 02:32,147,false
1,1,07/12/2023 00:48,07/12/2023 04:02,194,false
1,5,11/12/2023 20:02,11/12/2023 22:09,127,true
1,2,04/12/2023 19:45,04/12/2023 21:21,96,false
2,1,06/12/2023 20:16,06/12/2023 21:32,76,true
7,3,05/12/2023 04:47,05/12/2023 07:46,179,true
1,4,12/12/2023 15:22,12/12/2023 15:48,26,false
6,2,08/12/2023 05:04,08/12/2023 06:26,82,false
1,3,11/12/2023 23:06,12/12/2023 01:15,129,true
4,2,12/12/2023 13:41,12/12/2023 17:03,202,false
2,3,02/12/2023 13:26,02/12/2023 14:49,83,false
1,4,06/12/2023 10:24,06/12/2023 13:16,172,false
3,1,09/12/2023 21:37,10/12/2023 00:55,198,true
6,1,09/12/2023 07:16,09/12/2023 10:51,215,false
1,2,30/11/2023 20:48,30/11/2023 22:07,79,true
2,1,29/11/2023 14:29,29/11/2023 15:20,51,true
1,1,07/12/2023 19:38,07/12/2023 20:16,38,false
4,1,03/12/2023 00:29,03/12/2023 02:23,114,false
6,3,09/12/2023 19:23,09/12/2023 23:04,221,true
1,2,02/12/2023 01:49,02/12/2023 03:42,113,true
2,1,10/12/2023 23:30,11/12/2023 00:56,86,false
2,3,11/12/2023 01:01,11/12/2023 02:13,72,true
5,1,05/12/2023 20:35,05/12/2023 23:39,184,false
3,4,09/12/2023 07:42,09/12/2023 11:33,231,true
1,1,29/11/2023 17:19,29/11/2023 20:24,185,true
4,1,07/12/2023 13:23,07/12/2023 14:06,43,true
1,2,29/11/2023 18:14,29/11/2023 20:14,120,true
2,1,05/12/2023 11:16,05/12/2023 15:08,232,false
3,1,03/12/2023 14:33,03/12/2023 17:56,203,false
6,1,10/12/2023 07:34,10/12/2023 10:06,152,true
2,2,05/12/2023 10:30,05/12/2023 11:27,57,true
3,2,05/12/2023 13:53,05/12/2023 17:42,229,false
4,3,06/12/2023 20:50,07/12/2023 00:07,197,false
6,2,07/12/2023 04:10,07/12/2023 06:12,122,false
2,4,01/12/2023 18:27,01/12/2023 20:39,132,true
1,3,01/12/2023 04:14,01/12/2023 06:51,157,true
1,3,02/12/2023 09:11,02/12/2023 10:19,68,false
4,2,12/12/2023 01:51,12/12/2023 02:12,21,true
1,2,05/12/2023 22:48,06/12/2023 02:32,224,true
2,1,02/12/2023 17:24,02/12/2023 20:10,166,true
1,1,06/12/2023 12:48,06/12/2023 14:43,115,false
4,1,01/12/2023 03:55,01/12/2023 05:13,78,false
2,3,10/12/2023 18:54,10/12/2023 20:26,92,false
6,1,01/12/2023 06:56,01/12/2023 08:32,96,false
6,2,06/12/2023 13:20,06/12/2023 16:23,183,false
1,2,30/11/2023 18:20,30/11/2023 20:35,135,true
2,1,06/12/2023 07:55,06/12/2023 08:18,23,false
1,1,12/12/2023 10:49,12/12/2023 13:41,172,false
4,1,11/12/2023 04:59,11/12/2023 08:13,194,true
3,1,02/12/2023 05:05,02/12/2023 07:16,131,true
6,1,30/11/2023 23:02,01/12/2023 00:32,90,false
1,2,06/12/2023 08:26,06/12/2023 10:09,103,true
2,1,05/12/2023 09:34,05/12/2023 09:55,21,true
1,4,03/12/2023 11:42,03/12/2023 13:25,103,false
2,3,10/12/2023 21:23,11/12/2023 00:11,168,false
1,2,01/12/2023 21:50,01/12/2023 23:14,84,true
2,1,07/12/2023 12:33,07/12/2023 16:07,214,true
1,1,08/12/2023 03:21,08/12/2023 07:09,228,false
4,1,03/12/2023 14:48,03/12/2023 16:48,120,true
1,3,02/12/2023 16:24,02/12/2023 18:35,131,true
4,2,08/12/2023 15:29,08/12/2023 16:33,64,true
5,4,02/12/2023 16:50,02/12/2023 17:17,27,false
3,3,13/12/2023 09:51,13/12/2023 13:35,224,false
2,4,08/12/2023 09:58,08/12/2023 11:35,97,true
1,3,05/12/2023 16:41,05/12/2023 17:43,62,true
1,2,06/12/2023 05:45,06/12/2023 09:27,222,true
2,1,06/12/2023 01:47,06/12/2023 04:03,136,true
3,1,04/12/2023 11:52,04/12/2023 15:31,219,true
6,1,29/11/2023 16:24,29/11/2023 18:17,113,false
2,3,09/12/2023 20:00,09/12/2023 22:22,142,false
5,2,06/12/2023 04:17,06/12/2023 05:59,102,true
1,1,04/12/2023 09:33,04/12/2023 12:23,170,true
4,1,02/12/2023 11:50,02/12/2023 14:20,150,true
1,2,03/12/2023 20:10,03/12/2023 22:46,156,false
2,1,04/12/2023 01:23,04/12/2023 02:53,90,false
6,2,11/12/2023 16:53,11/12/2023 19:28,155,true
1,2,11/12/2023 03:22,11/12/2023 04:12,50,false
2,1,01/12/2023 15:52,01/12/2023 16:31,39,false
1,1,11/12/2023 19:26,11/12/2023 20:59,93,false
4,1,10/12/2023 05:22,10/12/2023 08:04,162,false
2,3,08/12/2023 14:56,08/12/2023 15:57,61,true
7,3,30/11/2023 09:39,30/11/2023 11:25,106,false
1,4,03/12/2023 14:01,03/12/2023 16:57,176,true
4,4,08/12/2023 07:56,08/12/2023 09:47,111,false
1,6,09/12/2023 23:53,10/12/2023 03:52,239,false
3,2,05/12/2023 11:11,05/12/2023 12:11,60,false
4,3,09/12/2023 07:46,09/12/2023 08:14,28,false
6,2,07/12/2023 07:50,07/12/2023 09:26,96,false
3,1,29/11/2023 15:30,29/11/2023 18:20,170,true
6,1,11/12/2023 05:14,11/12/2023 08:56,222,true
1,3,09/12/2023 11:24,09/12/2023 13:08,104,true
4,2,09/12/2023 09:56,09/12/2023 13:15,199,false
1,2,02/12/2023 17:24,02/12/2023 20:06,162,true
2,1,09/12/2023 03:38,09/12/2023 05:30,112,false
1,4,08/12/2023 17:44,08/12/2023 20:07,143,false
1,1,04/12/2023 14:25,04/12/2023 15:39,74,false
4,1,30/11/2023 03:03,30/11/2023 05:38,155,true
2,4,30/11/2023 04:32,30/11/2023 05:20,48,true
1,3,04/12/2023 14:29,04/12/2023 18:10,221,false
7,4,01/12/2023 00:21,01/12/2023 00:49,28,true
1,2,07/12/2023 06:05,07/12/2023 06:47,42,true
2,1,07/12/2023 02:42,07/12/2023 04:08,86,true
3,4,05/12/2023 11:28,05/12/2023 12:22,54,false
2,2,30/11/2023 20:48,30/11/2023 23:28,160,true
2,3,13/12/2023 08:05,13/12/2023 12:04,239,false
1,2,30/11/2023 08:36,30/11/2023 10:58,142,false
2,1,03/12/2023 15:52,03/12/2023 16:38,46,false
1,1,13/12/2023 03:41,13/12/2023 04:40,59,false
4,1,11/12/2023 15:16,11/12/2023 18:23,187,true
3,1,10/12/2023 01:15,10/12/2023 02:14,59,false
6,1,05/12/2023 02:31,05/12/2023 04:02,91,true
6,2,03/12/2023 00:32,03/12/2023 02:07,95,true
1,2,10/12/2023 23:28,10/12/2023 23:51,23,true
2,1,08/12/2023 05:16,08/12/2023 08:57,221,true
1,3,05/12/2023 18:34,05/12/2023 19:24,50,true
4,2,06/12/2023 18:10,06/12/2023 21:50,220,false
2,3,11/12/2023 13:56,11/12/2023 15:15,79,true
1,1,06/12/2023 22:54,07/12/2023 02:02,188,false
4,1,04/12/2023 00:39,04/12/2023 03:37,178,false
5,3,29/11/2023 21:18,29/11/2023 23:18,120,true
5,1,07/12/2023 00:15,07/12/2023 00:40,25,false
1,2,06/12/2023 19:29,06/12/2023 20:15,46,true
2,1,12/12/2023 21:49,12/12/2023 22:06,17,false
3,3,13/12/2023 04:56,13/12/2023 08:13,197,true
3,1,13/12/2023 10:21,13/12/2023 13:58,217,true
6,1,04/12/2023 15:40,04/12/2023 19:31,231,true
2,4,03/12/2023 21:50,04/12/2023 01:12,202,false
1,3,10/12/2023 05:28,10/12/2023 06:45,77,false
1,2,02/12/2023 00:00,02/12/2023 01:47,107,false
2,1,07/12/2023 06:16,07/12/2023 10:07,231,false
1,1,29/11/2023 18:48,29/11/2023 21:58,190,false
4,1,06/12/2023 03:29,06/12/2023 06:47,198,false
2,3,08/12/2023 02:23,08/12/2023 04:49,146,true
1,2,09/12/2023 23:57,10/12/2023 01:34,97,false
2,1,06/12/2023 23:12,07/12/2023 00:59,107,false
1,4,03/12/2023 16:13,03/12/2023 19:51,218,true
6,4,05/12/2023 03:28,05/12/2023 06:04,156,false
1,5,11/12/2023 17:14,11/12/2023 18:30,76,true
3,2,12/12/2023 23:49,13/12/2023 01:52,123,false
4,3,06/12/2023 18:26,06/12/2023 21:05,159,false
6,2,13/12/2023 04:43,13/12/2023 05:06,23,false
1,1,30/11/2023 08:23,30/11/2023 10:09,106,false
4,1,09/12/2023 01:08,09/12/2023 02:10,62,false
1,3,12/12/2023 10:56,12/12/2023 14:29,213,true
4,2,03/12/2023 00:25,03/12/2023 00:44,19,false
1,2,05/12/2023 18:40,05/12/2023 22:13,213,false
2,1,30/11/2023 12:33,30/11/2023 14:30,117,true
3,1,11/12/2023 07:53,11/12/2023 09:25,92,true
6,1,13/12/2023 03:59,13/12/2023 04:40,41,true
6,2,04/12/2023 20:26,04/12/2023 23:07,161,false
2,3,09/12/2023 14:36,09/12/2023 17:10,154,true
1,2,02/12/2023 13:08,02/12/2023 15:23,135,true
2,1,10/12/2023 07:10,10/12/2023 10:58,228,false
1,1,02/12/2023 00:12,02/12/2023 02:28,136,false
4,1,02/12/2023 01:19,02/12/2023 04:27,188,false
1,2,09/12/2023 22:29,10/12/2023 00:35,126,true
2,4,10/12/2023 01:27,10/12/2023 02:17,50,true
1,3,04/12/2023 10:03,04/12/2023 10:37,34,false
1,2,01/12/2023 22:32,01/12/2023 23:04,32,false
2,1,01/12/2023 00:13,01/12/2023 02:44,151,true
2,3,10/12/2023 03:39,10/12/2023 05:05,86,true
2,2,13/12/2023 07:17,13/12/2023 08:02,45,true
3,1,07/12/2023 15:32,07/12/2023 18:17,165,false
6,1,08/12/2023 18:01,08/12/2023 18:24,23,true
1,1,03/12/2023 08:37,03/12/2023 09:02,25,false
4,1,11/12/2023 00:12,11/12/2023 01:59,107,true
7,3,02/12/2023 17:42,02/12/2023 20:50,188,true
1,4,12/12/2023 17:15,12/12/2023 19:32,137,false
1,2,09/12/2023 23:50,10/12/2023 02:39,169,true
2,1,04/12/2023 03:53,04/12/2023 07:10,197,true
1,3,05/12/2023 11:29,05/12/2023 12:46,77,true
4,2,12/12/2023 15:56,12/12/2023 16:44,48,false
3,4,01/12/2023 18:10,01/12/2023 21:44,214,true
4,4,02/12/2023 17:36,02/12/2023 19:27,111,true
1,6,07/12/2023 06:55,07/12/2023 08:30,95,true
1,2,29/11/2023 17:54,29/11/2023 20:27,153,true
2,1,03/12/2023 06:37,03/12/2023 06:54,17,true
1,1,03/12/2023 02:42,03/12/2023 05:57,195,false
4,1,05/12/2023 23:51,06/12/2023 00:55,64,true
2,3,02/12/2023 04:45,02/12/2023 06:19,94,false
1,4,08/12/2023 15:25,08/12/2023 18:55,210,false
6,2,12/12/2023 12:40,12/12/2023 13:14,34,true
1,2,09/12/2023 19:25,09/12/2023 20:22,57,false
2,1,07/12/2023 19:49,07/12/2023 21:22,93,false
3,1,05/12/2023 02:26,05/12/2023 04:19,113,true
6,1,09/12/2023 16:09,09/12/2023 19:55,226,true
3,3,04/12/2023 15:32,04/12/2023 18:01,149,false
1,1,10/12/2023 07:06,10/12/2023 07:45,39,true
4,1,05/12/2023 03:23,05/12/2023 06:18,175,false
2,4,10/12/2023 19:53,10/12/2023 22:26,153,false
1,3,07/12/2023 00:13,07/12/2023 01:28,75,true
1,2,02/12/2023 04:44,02/12/2023 06:00,76,true
2,1,12/12/2023 23:06,13/12/2023 01:34,148,true
2,3,12/12/2023 05:02,12/12/2023 07:01,119,false
3,2,30/11/2023 05:07,30/11/2023 06:52,105,true
4,3,06/12/2023 19:17,06/12/2023 20:34,77,true
6,2,06/12/2023 14:01,06/12/2023 16:02,121,true
1,3,12/12/2023 21:45,13/12/2023 01:27,222,true
4,2,13/12/2023 02:04,13/12/2023 05:37,213,true
1,2,05/12/2023 06:07,05/12/2023 08:09,122,true
